frequency_MHz,psd_dB
941.9678,-60.39
941.9688,-60.39
941.9697,-60.36
941.9707,-60.32
941.9717,-60.27
941.9727,-60.21
941.9736,-60.11
941.9746,-60.02
941.9756,-59.97
941.9766,-59.93
941.9775,-59.88
941.9785,-59.82
941.9795,-59.76
941.9805,-59.70
941.9814,-59.59
941.9824,-59.49
941.9834,-59.37
941.9844,-59.25
941.9854,-59.14
941.9863,-59.03
941.9873,-58.82
941.9883,-58.61
941.9893,-58.43
941.9902,-58.26
941.9912,-58.00
941.9922,-57.74
941.9932,-57.38
941.9941,-57.02
941.9951,-56.35
941.9961,-55.69
941.9971,-55.21
941.9980,-54.74
941.9990,-56.84
942.0000,-58.93
942.0010,-56.86
942.0020,-54.79
942.0029,-55.21
942.0039,-55.63
942.0049,-56.17
942.0059,-56.72
942.0068,-57.23
942.0078,-57.73
942.0088,-58.04
942.0098,-58.34
942.0107,-58.56
942.0117,-58.77
942.0127,-58.93
942.0137,-59.09
942.0146,-59.13
942.0156,-59.18
942.0166,-59.29
942.0176,-59.39
942.0186,-59.52
942.0195,-59.64
942.0205,-59.66
942.0215,-59.68
942.0225,-59.75
942.0234,-59.83
942.0244,-59.91
942.0254,-60.00
942.0264,-60.06
942.0273,-60.13
942.0283,-60.19
942.0293,-60.25
942.0303,-60.26
942.0312,-60.27
942.0322,-60.35
942.0332,-60.42
942.0342,-60.45
942.0352,-60.47
942.0361,-60.49
942.0371,-60.51
942.0381,-60.54
942.0391,-60.56
942.0400,-60.63
942.0410,-60.71
942.0420,-60.75
942.0430,-60.80
942.0439,-60.74
942.0449,-60.68
942.0459,-60.69
942.0469,-60.69
942.0479,-60.79
942.0488,-60.89
942.0498,-60.80
942.0508,-60.71
942.0518,-60.57
942.0527,-60.43
942.0537,-60.49
942.0547,-60.54
942.0557,-60.75
942.0566,-60.96
942.0576,-60.99
942.0586,-61.02
942.0596,-61.00
942.0605,-60.98
942.0615,-60.93
942.0625,-60.87
942.0635,-60.94
942.0645,-61.01
942.0654,-61.06
942.0664,-61.12
942.0674,-61.15
942.0684,-61.18
942.0693,-61.09
942.0703,-60.99
942.0713,-61.03
942.0723,-61.06
942.0732,-61.14
942.0742,-61.22
942.0752,-61.24
942.0762,-61.26
942.0771,-61.16
942.0781,-61.05
942.0791,-61.03
942.0801,-61.02
942.0811,-61.06
942.0820,-61.11
942.0830,-61.20
942.0840,-61.29
942.0850,-61.22
942.0859,-61.15
942.0869,-61.16
942.0879,-61.17
942.0889,-61.25
942.0898,-61.33
942.0908,-61.30
942.0918,-61.27
942.0928,-61.17
942.0938,-61.07
942.0947,-61.11
942.0957,-61.14
942.0967,-61.21
942.0977,-61.28
942.0986,-61.08
942.0996,-60.88
942.1006,-60.89
942.1016,-60.90
942.1025,-61.04
942.1035,-61.18
942.1045,-61.29
942.1055,-61.41
942.1064,-61.42
942.1074,-61.43
942.1084,-61.34
942.1094,-61.24
942.1104,-61.15
942.1113,-61.05
942.1123,-61.16
942.1133,-61.28
942.1143,-61.34
942.1152,-61.40
942.1162,-61.39
942.1172,-61.38
942.1182,-61.36
942.1191,-61.34
942.1201,-61.39
942.1211,-61.43
942.1221,-61.45
942.1230,-61.47
942.1240,-61.44
942.1250,-61.41
942.1260,-61.36
942.1270,-61.32
942.1279,-61.35
942.1289,-61.38
942.1299,-61.42
942.1309,-61.46
942.1318,-61.36
942.1328,-61.25
942.1338,-61.09
942.1348,-60.92
942.1357,-61.14
942.1367,-61.35
942.1377,-61.45
942.1387,-61.54
942.1396,-61.52
942.1406,-61.51
942.1416,-61.43
942.1426,-61.36
942.1436,-61.42
942.1445,-61.49
942.1455,-61.38
942.1465,-61.27
942.1475,-61.07
942.1484,-60.88
942.1494,-61.00
942.1504,-61.13
942.1514,-61.26
942.1523,-61.39
942.1533,-61.51
942.1543,-61.62
942.1553,-61.60
942.1562,-61.58
942.1572,-61.36
942.1582,-61.14
942.1592,-61.24
942.1602,-61.34
942.1611,-61.45
942.1621,-61.56
942.1631,-61.56
942.1641,-61.55
942.1650,-61.51
942.1660,-61.46
942.1670,-61.46
942.1680,-61.46
942.1689,-61.50
942.1699,-61.53
942.1709,-61.56
942.1719,-61.58
942.1729,-61.49
942.1738,-61.41
942.1748,-61.34
942.1758,-61.28
942.1768,-61.39
942.1777,-61.51
942.1787,-61.55
942.1797,-61.60
942.1807,-61.28
942.1816,-60.96
942.1826,-60.89
942.1836,-60.82
942.1846,-61.15
942.1855,-61.49
942.1865,-61.54
942.1875,-61.59
942.1885,-61.53
942.1895,-61.48
942.1904,-61.43
942.1914,-61.39
942.1924,-61.43
942.1934,-61.48
942.1943,-61.28
942.1953,-61.09
942.1963,-61.06
942.1973,-61.03
942.1982,-61.03
942.1992,-61.02
942.2002,-61.28
942.2012,-61.54
942.2021,-61.60
942.2031,-61.65
942.2041,-61.56
942.2051,-61.47
942.2061,-61.44
942.2070,-61.41
942.2080,-61.53
942.2090,-61.66
942.2100,-61.66
942.2109,-61.67
942.2119,-61.62
942.2129,-61.57
942.2139,-61.50
942.2148,-61.44
942.2158,-61.48
942.2168,-61.53
942.2178,-61.59
942.2188,-61.64
942.2197,-61.58
942.2207,-61.51
942.2217,-61.16
942.2227,-60.82
942.2236,-61.04
942.2246,-61.27
942.2256,-61.43
942.2266,-61.60
942.2275,-61.55
942.2285,-61.51
942.2295,-61.29
942.2305,-61.07
942.2314,-61.26
942.2324,-61.44
942.2334,-61.54
942.2344,-61.64
942.2354,-61.60
942.2363,-61.57
942.2373,-61.37
942.2383,-61.17
942.2393,-61.27
942.2402,-61.37
942.2412,-61.31
942.2422,-61.25
942.2432,-61.26
942.2441,-61.26
942.2451,-61.22
942.2461,-61.18
942.2471,-61.30
942.2480,-61.41
942.2490,-61.57
942.2500,-61.72
942.2510,-61.72
942.2520,-61.72
942.2529,-61.65
942.2539,-61.58
942.2549,-61.52
942.2559,-61.45
942.2568,-61.46
942.2578,-61.46
942.2588,-61.53
942.2598,-61.59
942.2607,-61.54
942.2617,-61.49
942.2627,-61.49
942.2637,-61.49
942.2646,-61.55
942.2656,-61.61
942.2666,-61.61
942.2676,-61.61
942.2686,-61.10
942.2695,-60.58
942.2705,-60.39
942.2715,-60.20
942.2725,-60.86
942.2734,-61.52
942.2744,-61.63
942.2754,-61.74
942.2764,-61.70
942.2773,-61.65
942.2783,-61.60
942.2793,-61.54
942.2803,-61.59
942.2812,-61.63
942.2822,-61.63
942.2832,-61.63
942.2842,-61.53
942.2852,-61.43
942.2861,-61.31
942.2871,-61.20
942.2881,-61.29
942.2891,-61.38
942.2900,-61.27
942.2910,-61.16
942.2920,-61.29
942.2930,-61.42
942.2939,-61.33
942.2949,-61.24
942.2959,-61.42
942.2969,-61.60
942.2979,-61.65
942.2988,-61.70
942.2998,-61.61
942.3008,-61.51
942.3018,-61.38
942.3027,-61.24
942.3037,-61.39
942.3047,-61.54
942.3057,-61.61
942.3066,-61.67
942.3076,-61.59
942.3086,-61.51
942.3096,-61.30
942.3105,-61.08
942.3115,-61.25
942.3125,-61.42
942.3135,-61.50
942.3145,-61.58
942.3154,-61.48
942.3164,-61.38
942.3174,-60.85
942.3184,-60.33
942.3193,-60.64
942.3203,-60.95
942.3213,-61.29
942.3223,-61.63
942.3232,-61.62
942.3242,-61.60
942.3252,-61.47
942.3262,-61.34
942.3271,-61.42
942.3281,-61.50
942.3291,-61.60
942.3301,-61.69
942.3311,-61.66
942.3320,-61.63
942.3330,-61.51
942.3340,-61.39
942.3350,-61.41
942.3359,-61.44
942.3369,-61.38
942.3379,-61.32
942.3389,-61.35
942.3398,-61.38
942.3408,-61.45
942.3418,-61.51
942.3428,-61.51
942.3438,-61.52
942.3447,-61.59
942.3457,-61.66
942.3467,-61.66
942.3477,-61.66
942.3486,-61.57
942.3496,-61.48
942.3506,-61.49
942.3516,-61.50
942.3525,-61.55
942.3535,-61.59
942.3545,-61.60
942.3555,-61.60
942.3564,-61.20
942.3574,-60.81
942.3584,-60.58
942.3594,-60.35
942.3604,-60.93
942.3613,-61.50
942.3623,-61.51
942.3633,-61.52
942.3643,-61.42
942.3652,-61.33
942.3662,-61.25
942.3672,-61.18
942.3682,-61.41
942.3691,-61.64
942.3701,-61.68
942.3711,-61.72
942.3721,-61.62
942.3730,-61.52
942.3740,-61.39
942.3750,-61.25
942.3760,-61.43
942.3770,-61.61
942.3779,-61.60
942.3789,-61.59
942.3799,-61.57
942.3809,-61.54
942.3818,-61.37
942.3828,-61.21
942.3838,-61.26
942.3848,-61.31
942.3857,-61.24
942.3867,-61.17
942.3877,-61.30
942.3887,-61.44
942.3896,-61.41
942.3906,-61.38
942.3916,-61.42
942.3926,-61.46
942.3936,-61.51
942.3945,-61.56
942.3955,-61.52
942.3965,-61.48
942.3975,-61.38
942.3984,-61.29
942.3994,-61.36
942.4004,-61.43
942.4014,-61.49
942.4023,-61.54
942.4033,-61.40
942.4043,-61.26
942.4053,-60.59
942.4062,-59.91
942.4072,-60.28
942.4082,-60.65
942.4092,-61.09
942.4102,-61.52
942.4111,-61.52
942.4121,-61.52
942.4131,-61.51
942.4141,-61.50
942.4150,-61.50
942.4160,-61.50
942.4170,-61.50
942.4180,-61.50
942.4189,-61.51
942.4199,-61.53
942.4209,-61.44
942.4219,-61.35
942.4229,-61.31
942.4238,-61.27
942.4248,-61.29
942.4258,-61.32
942.4268,-61.33
942.4277,-61.33
942.4287,-61.29
942.4297,-61.24
942.4307,-61.14
942.4316,-61.05
942.4326,-61.03
942.4336,-61.02
942.4346,-61.19
942.4355,-61.35
942.4365,-61.30
942.4375,-61.25
942.4385,-61.22
942.4395,-61.20
942.4404,-61.33
942.4414,-61.46
942.4424,-61.46
942.4434,-61.46
942.4443,-61.23
942.4453,-61.00
942.4463,-60.89
942.4473,-60.77
942.4482,-61.07
942.4492,-61.37
942.4502,-61.43
942.4512,-61.49
942.4521,-61.27
942.4531,-61.06
942.4541,-60.81
942.4551,-60.56
942.4561,-60.92
942.4570,-61.29
942.4580,-61.37
942.4590,-61.45
942.4600,-61.38
942.4609,-61.32
942.4619,-61.24
942.4629,-61.17
942.4639,-61.29
942.4648,-61.42
942.4658,-61.44
942.4668,-61.45
942.4678,-61.41
942.4688,-61.38
942.4697,-61.32
942.4707,-61.26
942.4717,-61.35
942.4727,-61.44
942.4736,-61.49
942.4746,-61.54
942.4756,-61.55
942.4766,-61.55
942.4775,-61.47
942.4785,-61.38
942.4795,-61.27
942.4805,-61.17
942.4814,-61.20
942.4824,-61.24
942.4834,-61.34
942.4844,-61.44
942.4854,-61.40
942.4863,-61.36
942.4873,-61.35
942.4883,-61.35
942.4893,-61.39
942.4902,-61.44
942.4912,-61.35
942.4922,-61.26
942.4932,-60.81
942.4941,-60.35
942.4951,-60.58
942.4961,-60.81
942.4971,-61.17
942.4980,-61.53
942.4990,-61.52
942.5000,-61.51
942.5010,-61.42
942.5020,-61.32
942.5029,-61.37
942.5039,-61.41
942.5049,-61.48
942.5059,-61.55
942.5068,-61.53
942.5078,-61.51
942.5088,-61.39
942.5098,-61.27
942.5107,-61.31
942.5117,-61.35
942.5127,-61.44
942.5137,-61.54
942.5146,-61.39
942.5156,-61.24
942.5166,-61.29
942.5176,-61.33
942.5186,-61.35
942.5195,-61.38
942.5205,-61.42
942.5215,-61.47
942.5225,-61.49
942.5234,-61.52
942.5244,-61.45
942.5254,-61.38
942.5264,-61.31
942.5273,-61.23
942.5283,-61.19
942.5293,-61.16
942.5303,-61.27
942.5312,-61.37
942.5322,-61.40
942.5332,-61.42
942.5342,-61.39
942.5352,-61.37
942.5361,-61.44
942.5371,-61.51
942.5381,-61.55
942.5391,-61.59
942.5400,-61.41
942.5410,-61.24
942.5420,-60.92
942.5430,-60.61
942.5439,-61.00
942.5449,-61.39
942.5459,-61.51
942.5469,-61.62
942.5479,-61.60
942.5488,-61.57
942.5498,-61.42
942.5508,-61.27
942.5518,-61.35
942.5527,-61.44
942.5537,-61.54
942.5547,-61.63
942.5557,-61.59
942.5566,-61.55
942.5576,-61.43
942.5586,-61.31
942.5596,-61.41
942.5605,-61.51
942.5615,-61.56
942.5625,-61.60
942.5635,-61.62
942.5645,-61.64
942.5654,-61.61
942.5664,-61.58
942.5674,-61.61
942.5684,-61.64
942.5693,-61.64
942.5703,-61.63
942.5713,-61.61
942.5723,-61.59
942.5732,-61.46
942.5742,-61.34
942.5752,-61.33
942.5762,-61.31
942.5771,-61.40
942.5781,-61.48
942.5791,-61.49
942.5801,-61.50
942.5811,-61.29
942.5820,-61.08
942.5830,-61.18
942.5840,-61.27
942.5850,-61.48
942.5859,-61.69
942.5869,-61.65
942.5879,-61.60
942.5889,-61.53
942.5898,-61.47
942.5908,-61.47
942.5918,-61.47
942.5928,-61.58
942.5938,-61.69
942.5947,-61.71
942.5957,-61.72
942.5967,-61.61
942.5977,-61.50
942.5986,-61.49
942.5996,-61.48
942.6006,-61.61
942.6016,-61.74
942.6025,-61.76
942.6035,-61.78
942.6045,-61.70
942.6055,-61.63
942.6064,-61.59
942.6074,-61.55
942.6084,-61.64
942.6094,-61.73
942.6104,-61.77
942.6113,-61.81
942.6123,-61.71
942.6133,-61.61
942.6143,-61.59
942.6152,-61.57
942.6162,-61.66
942.6172,-61.74
942.6182,-61.75
942.6191,-61.76
942.6201,-61.71
942.6211,-61.66
942.6221,-61.55
942.6230,-61.45
942.6240,-61.52
942.6250,-61.60
942.6260,-61.69
942.6270,-61.78
942.6279,-61.68
942.6289,-61.58
942.6299,-61.40
942.6309,-61.22
942.6318,-61.44
942.6328,-61.66
942.6338,-61.73
942.6348,-61.80
942.6357,-61.78
942.6367,-61.76
942.6377,-61.69
942.6387,-61.63
942.6396,-61.70
942.6406,-61.77
942.6416,-61.77
942.6426,-61.76
942.6436,-61.66
942.6445,-61.56
942.6455,-61.50
942.6465,-61.45
942.6475,-61.55
942.6484,-61.65
942.6494,-61.73
942.6504,-61.82
942.6514,-61.79
942.6523,-61.76
942.6533,-61.66
942.6543,-61.56
942.6553,-61.64
942.6562,-61.72
942.6572,-61.76
942.6582,-61.80
942.6592,-61.78
942.6602,-61.77
942.6611,-61.65
942.6621,-61.53
942.6631,-61.55
942.6641,-61.58
942.6650,-61.64
942.6660,-61.71
942.6670,-61.72
942.6680,-61.73
942.6689,-61.60
942.6699,-61.48
942.6709,-61.42
942.6719,-61.36
942.6729,-61.54
942.6738,-61.72
942.6748,-61.72
942.6758,-61.71
942.6768,-61.64
942.6777,-61.57
942.6787,-61.57
942.6797,-61.57
942.6807,-61.62
942.6816,-61.67
942.6826,-61.69
942.6836,-61.72
942.6846,-61.60
942.6855,-61.49
942.6865,-61.46
942.6875,-61.44
942.6885,-61.62
942.6895,-61.81
942.6904,-61.81
942.6914,-61.82
942.6924,-61.73
942.6934,-61.65
942.6943,-61.62
942.6953,-61.59
942.6963,-61.66
942.6973,-61.73
942.6982,-61.73
942.6992,-61.89
942.7002,-61.85
942.7012,-61.73
942.7021,-61.67
942.7031,-61.60
942.7041,-61.70
942.7051,-61.81
942.7061,-61.83
942.7070,-61.83
942.7080,-61.76
942.7090,-61.75
942.7100,-61.68
942.7109,-61.50
942.7119,-61.64
942.7129,-61.82
942.7139,-61.83
942.7148,-61.77
942.7158,-61.69
942.7168,-61.65
942.7178,-61.46
942.7188,-61.31
942.7197,-61.46
942.7207,-61.58
942.7217,-61.72
942.7227,-61.87
942.7236,-61.89
942.7246,-61.87
942.7256,-61.80
942.7266,-61.70
942.7275,-61.70
942.7285,-61.75
942.7295,-61.78
942.7305,-61.81
942.7314,-61.83
942.7324,-61.81
942.7334,-61.73
942.7344,-61.64
942.7354,-61.68
942.7363,-61.76
942.7373,-61.75
942.7383,-61.82
942.7393,-61.78
942.7402,-61.77
942.7412,-61.70
942.7422,-61.60
942.7432,-61.65
942.7441,-61.76
942.7451,-61.79
942.7461,-61.88
942.7471,-61.86
942.7480,-61.81
942.7490,-61.75
942.7500,-61.73
942.7510,-61.74
942.7520,-61.73
942.7529,-61.78
942.7539,-61.87
942.7549,-61.86
942.7559,-61.85
942.7568,-61.75
942.7578,-61.66
942.7588,-61.70
942.7598,-61.67
942.7607,-61.79
942.7617,-61.89
942.7627,-61.86
942.7637,-61.94
942.7646,-61.75
942.7656,-61.49
942.7666,-61.45
942.7676,-61.46
942.7686,-61.66
942.7695,-61.87
942.7705,-61.86
942.7715,-61.89
942.7725,-61.75
942.7734,-61.64
942.7744,-61.60
942.7754,-61.53
942.7764,-61.67
942.7773,-61.81
942.7783,-61.85
942.7793,-61.85
942.7803,-61.78
942.7812,-61.74
942.7822,-61.65
942.7832,-61.60
942.7842,-61.65
942.7852,-61.58
942.7861,-61.71
942.7871,-61.92
942.7881,-61.88
942.7891,-61.78
942.7900,-61.68
942.7910,-61.64
942.7920,-61.76
942.7930,-61.78
942.7939,-61.79
942.7949,-61.87
942.7959,-61.81
942.7969,-61.76
942.7979,-61.70
942.7988,-61.63
942.7998,-61.70
942.8008,-61.77
942.8018,-61.84
942.8027,-61.90
942.8037,-61.85
942.8047,-61.80
942.8057,-61.71
942.8066,-61.62
942.8076,-61.69
942.8086,-61.75
942.8096,-61.80
942.8105,-61.86
942.8115,-61.79
942.8125,-61.73
942.8135,-61.47
942.8145,-61.21
942.8154,-61.38
942.8164,-61.55
942.8174,-61.69
942.8184,-61.83
942.8193,-61.79
942.8203,-61.75
942.8213,-61.69
942.8223,-61.63
942.8232,-61.68
942.8242,-61.73
942.8252,-61.80
942.8262,-61.87
942.8271,-61.82
942.8281,-61.77
942.8291,-61.65
942.8301,-61.53
942.8311,-61.59
942.8320,-61.65
942.8330,-61.74
942.8340,-61.84
942.8350,-61.87
942.8359,-61.89
942.8369,-61.78
942.8379,-61.67
942.8389,-61.62
942.8398,-61.58
942.8408,-61.69
942.8418,-61.80
942.8428,-61.83
942.8438,-61.87
942.8447,-61.78
942.8457,-61.69
942.8467,-61.66
942.8477,-61.62
942.8486,-61.68
942.8496,-61.74
942.8506,-61.76
942.8516,-61.77
942.8525,-61.73
942.8535,-61.69
942.8545,-61.69
942.8555,-61.70
942.8564,-61.74
942.8574,-61.78
942.8584,-61.76
942.8594,-61.74
942.8604,-61.59
942.8613,-61.44
942.8623,-61.31
942.8633,-61.19
942.8643,-61.47
942.8652,-61.75
942.8662,-61.79
942.8672,-61.83
942.8682,-61.79
942.8691,-61.74
942.8701,-61.69
942.8711,-61.64
942.8721,-61.71
942.8730,-61.78
942.8740,-61.79
942.8750,-61.80
942.8760,-61.77
942.8770,-61.74
942.8779,-61.67
942.8789,-61.60
942.8799,-61.68
942.8809,-61.75
942.8818,-61.79
942.8828,-61.82
942.8838,-61.81
942.8848,-61.79
942.8857,-61.75
942.8867,-61.70
942.8877,-61.75
942.8887,-61.81
942.8896,-61.84
942.8906,-61.86
942.8916,-61.82
942.8926,-61.77
942.8936,-61.72
942.8945,-61.66
942.8955,-61.70
942.8965,-61.74
942.8975,-61.74
942.8984,-61.75
942.8994,-61.72
942.9004,-61.69
942.9014,-61.54
942.9023,-61.39
942.9033,-61.48
942.9043,-61.56
942.9053,-61.67
942.9062,-61.78
942.9072,-61.77
942.9082,-61.75
942.9092,-61.64
942.9102,-61.53
942.9111,-61.56
942.9121,-61.58
942.9131,-61.66
942.9141,-61.73
942.9150,-61.74
942.9160,-61.75
942.9170,-61.66
942.9180,-61.57
942.9189,-61.62
942.9199,-61.67
942.9209,-61.75
942.9219,-61.83
942.9229,-61.81
942.9238,-61.78
942.9248,-61.67
942.9258,-61.56
942.9268,-61.57
942.9277,-61.57
942.9287,-61.70
942.9297,-61.82
942.9307,-61.83
942.9316,-61.84
942.9326,-61.77
942.9336,-61.70
942.9346,-61.70
942.9355,-61.70
942.9365,-61.76
942.9375,-61.82
942.9385,-61.83
942.9395,-61.84
942.9404,-61.78
942.9414,-61.73
942.9424,-61.71
942.9434,-61.70
942.9443,-61.74
942.9453,-61.79
942.9463,-61.80
942.9473,-61.81
942.9482,-61.69
942.9492,-61.57
942.9502,-61.38
942.9512,-61.20
942.9521,-61.44
942.9531,-61.69
942.9541,-61.71
942.9551,-61.74
942.9561,-61.68
942.9570,-61.62
942.9580,-61.59
942.9590,-61.57
942.9600,-61.63
942.9609,-61.69
942.9619,-61.72
942.9629,-61.74
942.9639,-61.77
942.9648,-61.81
942.9658,-61.75
942.9668,-61.69
942.9678,-61.73
942.9688,-61.76
942.9697,-61.78
942.9707,-61.80
942.9717,-61.81
942.9727,-61.82
942.9736,-61.74
942.9746,-61.66
942.9756,-61.70
942.9766,-61.73
942.9775,-61.78
942.9785,-61.82
942.9795,-61.81
942.9805,-61.79
942.9814,-61.70
942.9824,-61.60
942.9834,-61.66
942.9844,-61.71
942.9854,-61.73
942.9863,-61.75
942.9873,-61.70
942.9883,-61.64
942.9893,-61.59
942.9902,-61.54
942.9912,-61.62
942.9922,-61.70
942.9932,-61.74
942.9941,-61.79
942.9951,-61.77
942.9961,-61.76
942.9971,-61.55
942.9980,-61.34
942.9990,-61.40
943.0000,-61.45
943.0010,-61.62
943.0020,-61.78
943.0029,-61.79
943.0039,-61.80
943.0049,-61.71
943.0059,-61.61
943.0068,-61.65
943.0078,-61.70
943.0088,-61.76
943.0098,-61.82
943.0107,-61.81
943.0117,-61.80
943.0127,-61.77
943.0137,-61.74
943.0146,-61.77
943.0156,-61.80
943.0166,-61.85
943.0176,-61.89
943.0186,-61.85
943.0195,-61.80
943.0205,-61.75
943.0215,-61.71
943.0225,-61.71
943.0234,-61.71
943.0244,-61.78
943.0254,-61.85
943.0264,-61.86
943.0273,-61.86
943.0283,-61.80
943.0293,-61.74
943.0303,-61.63
943.0312,-61.53
943.0322,-61.61
943.0332,-61.70
943.0342,-61.76
943.0352,-61.82
943.0361,-61.73
943.0371,-61.64
943.0381,-61.43
943.0391,-61.21
943.0400,-61.43
943.0410,-61.64
943.0420,-61.70
943.0430,-61.76
943.0439,-61.76
943.0449,-61.76
943.0459,-61.66
943.0469,-61.56
943.0479,-61.61
943.0488,-61.67
943.0498,-61.66
943.0508,-61.66
943.0518,-61.65
943.0527,-61.64
943.0537,-61.62
943.0547,-61.60
943.0557,-61.67
943.0566,-61.75
943.0576,-61.80
943.0586,-61.85
943.0596,-61.86
943.0605,-61.86
943.0615,-61.79
943.0625,-61.72
943.0635,-61.72
943.0645,-61.72
943.0654,-61.70
943.0664,-61.69
943.0674,-61.70
943.0684,-61.72
943.0693,-61.70
943.0703,-61.68
943.0713,-61.71
943.0723,-61.75
943.0732,-61.75
943.0742,-61.75
943.0752,-61.76
943.0762,-61.77
943.0771,-61.72
943.0781,-61.66
943.0791,-61.69
943.0801,-61.72
943.0811,-61.76
943.0820,-61.80
943.0830,-61.77
943.0840,-61.74
943.0850,-61.50
943.0859,-61.26
943.0869,-61.32
943.0879,-61.37
943.0889,-61.63
943.0898,-61.89
943.0908,-61.89
943.0918,-61.88
943.0928,-61.79
943.0938,-61.70
943.0947,-61.69
943.0957,-61.68
943.0967,-61.72
943.0977,-61.76
943.0986,-61.75
943.0996,-61.74
943.1006,-61.74
943.1016,-61.74
943.1025,-61.72
943.1035,-61.71
943.1045,-61.72
943.1055,-61.73
943.1064,-61.75
943.1074,-61.77
943.1084,-61.78
943.1094,-61.79
943.1104,-61.76
943.1113,-61.73
943.1123,-61.73
943.1133,-61.72
943.1143,-61.74
943.1152,-61.76
943.1162,-61.73
943.1172,-61.70
943.1182,-61.68
943.1191,-61.66
943.1201,-61.73
943.1211,-61.80
943.1221,-61.78
943.1230,-61.77
943.1240,-61.74
943.1250,-61.72
943.1260,-61.64
943.1270,-61.57
943.1279,-61.69
943.1289,-61.81
943.1299,-61.84
943.1309,-61.87
943.1318,-61.81
943.1328,-61.74
943.1338,-61.58
943.1348,-61.41
943.1357,-61.55
943.1367,-61.69
943.1377,-61.74
943.1387,-61.79
943.1396,-61.75
943.1406,-61.71
943.1416,-61.66
943.1426,-61.62
943.1436,-61.65
943.1445,-61.69
943.1455,-61.71
943.1465,-61.73
943.1475,-61.74
943.1484,-61.75
943.1494,-61.73
943.1504,-61.72
943.1514,-61.74
943.1523,-61.77
943.1533,-61.79
943.1543,-61.81
943.1553,-61.78
943.1562,-61.76
943.1572,-61.74
943.1582,-61.71
943.1592,-61.67
943.1602,-61.62
943.1611,-61.68
943.1621,-61.73
943.1631,-61.77
943.1641,-61.81
943.1650,-61.77
943.1660,-61.74
943.1670,-61.72
943.1680,-61.70
943.1689,-61.73
943.1699,-61.76
943.1709,-61.77
943.1719,-61.77
943.1729,-61.62
943.1738,-61.46
943.1748,-61.45
943.1758,-61.43
943.1768,-61.56
943.1777,-61.70
943.1787,-61.71
943.1797,-61.72
943.1807,-61.65
943.1816,-61.58
943.1826,-61.58
943.1836,-61.58
943.1846,-61.66
943.1855,-61.74
943.1865,-61.73
943.1875,-61.72
943.1885,-61.74
943.1895,-61.76
943.1904,-61.75
943.1914,-61.74
943.1924,-61.75
943.1934,-61.76
943.1943,-61.71
943.1953,-61.67
943.1963,-61.64
943.1973,-61.62
943.1982,-61.61
943.1992,-61.60
943.2002,-61.64
943.2012,-61.69
943.2021,-61.73
943.2031,-61.77
943.2041,-61.73
943.2051,-61.69
943.2061,-61.62
943.2070,-61.54
943.2080,-61.62
943.2090,-61.70
943.2100,-61.71
943.2109,-61.72
943.2119,-61.69
943.2129,-61.66
943.2139,-61.61
943.2148,-61.56
943.2158,-61.64
943.2168,-61.73
943.2178,-61.73
943.2188,-61.72
943.2197,-61.69
943.2207,-61.67
943.2217,-61.58
943.2227,-61.50
943.2236,-61.58
943.2246,-61.66
943.2256,-61.69
943.2266,-61.71
943.2275,-61.72
943.2285,-61.73
943.2295,-61.64
943.2305,-61.54
943.2314,-61.61
943.2324,-61.67
943.2334,-61.69
943.2344,-61.71
943.2354,-61.69
943.2363,-61.67
943.2373,-61.61
943.2383,-61.56
943.2393,-61.60
943.2402,-61.64
943.2412,-61.68
943.2422,-61.71
943.2432,-61.71
943.2441,-61.71
943.2451,-61.69
943.2461,-61.67
943.2471,-61.69
943.2480,-61.71
943.2490,-61.72
943.2500,-61.74
943.2510,-61.74
943.2520,-61.75
943.2529,-61.71
943.2539,-61.67
943.2549,-61.63
943.2559,-61.60
943.2568,-61.69
943.2578,-61.78
943.2588,-61.76
943.2598,-61.73
943.2607,-61.66
943.2617,-61.59
943.2627,-61.63
943.2637,-61.67
943.2646,-61.73
943.2656,-61.79
943.2666,-61.79
943.2676,-61.80
943.2686,-61.75
943.2695,-61.70
943.2705,-61.67
943.2715,-61.65
943.2725,-61.68
943.2734,-61.70
943.2744,-61.69
943.2754,-61.68
943.2764,-61.65
943.2773,-61.62
943.2783,-61.62
943.2793,-61.62
943.2803,-61.71
943.2812,-61.79
943.2822,-61.79
943.2832,-61.78
943.2842,-61.72
943.2852,-61.66
943.2861,-61.63
943.2871,-61.61
943.2881,-61.62
943.2891,-61.63
943.2900,-61.59
943.2910,-61.56
943.2920,-61.60
943.2930,-61.64
943.2939,-61.63
943.2949,-61.61
943.2959,-61.65
943.2969,-61.70
943.2979,-61.69
943.2988,-61.68
943.2998,-61.62
943.3008,-61.55
943.3018,-61.57
943.3027,-61.58
943.3037,-61.65
943.3047,-61.73
943.3057,-61.68
943.3066,-61.63
943.3076,-61.63
943.3086,-61.62
943.3096,-61.58
943.3105,-61.55
943.3115,-61.57
943.3125,-61.59
943.3135,-61.61
943.3145,-61.64
943.3154,-61.67
943.3164,-61.70
943.3174,-61.60
943.3184,-61.50
943.3193,-61.52
943.3203,-61.55
943.3213,-61.63
943.3223,-61.71
943.3232,-61.73
943.3242,-61.76
943.3252,-61.69
943.3262,-61.62
943.3271,-61.58
943.3281,-61.55
943.3291,-61.56
943.3301,-61.57
943.3311,-61.60
943.3320,-61.63
